      0.00000      0.00000         -NaN
      1.00000      0.00000         -NaN
      2.00000      0.00000         -NaN
      3.00000      0.00000         -NaN
      4.00000      0.00000         -NaN
      5.00000      0.00000         -NaN
      6.00000      0.00000         -NaN
      7.00000      0.00000         -NaN
      8.00000      0.00000         -NaN
      9.00000      0.00000         -NaN
      10.0000      0.00000         -NaN
      11.0000      0.00000         -NaN
      12.0000      0.00000         -NaN
      13.0000      0.00000         -NaN
      14.0000      0.00000         -NaN
      15.0000      0.00000         -NaN
      16.0000      0.00000         -NaN
      17.0000      0.00000         -NaN
      18.0000      0.00000         -NaN
      19.0000      0.00000         -NaN
      20.0000      0.00000         -NaN
      21.0000      0.00000         -NaN
      22.0000      0.00000         -NaN
      23.0000      0.00000         -NaN
      24.0000      0.00000         -NaN
      25.0000      0.00000         -NaN
      26.0000      0.00000         -NaN
      27.0000      0.00000         -NaN
      28.0000      0.00000         -NaN
      29.0000      0.00000         -NaN
      30.0000      0.00000         -NaN
      31.0000      0.00000         -NaN
      32.0000      0.00000         -NaN
      33.0000      0.00000         -NaN
      34.0000      0.00000         -NaN
      35.0000      0.00000         -NaN
      36.0000      0.00000         -NaN
      37.0000      0.00000         -NaN
      38.0000      0.00000         -NaN
      39.0000      0.00000         -NaN
      40.0000      0.00000         -NaN
      41.0000      0.00000         -NaN
      42.0000      0.00000         -NaN
      43.0000      0.00000         -NaN
      44.0000      0.00000         -NaN
      45.0000      0.00000         -NaN
      46.0000      0.00000         -NaN
      47.0000      0.00000         -NaN
      48.0000      0.00000         -NaN
      49.0000      0.00000         -NaN
      50.0000      0.00000         -NaN
      51.0000      0.00000         -NaN
      52.0000      0.00000         -NaN
      53.0000      0.00000         -NaN
      54.0000      0.00000         -NaN
      55.0000      0.00000         -NaN
      56.0000      0.00000         -NaN
      57.0000      0.00000         -NaN
      58.0000      0.00000         -NaN
      59.0000      0.00000         -NaN
      60.0000      0.00000         -NaN
      61.0000      0.00000         -NaN
      62.0000      0.00000         -NaN
      63.0000      0.00000         -NaN
      64.0000      0.00000         -NaN
      65.0000      0.00000         -NaN
      66.0000      0.00000         -NaN
      67.0000      0.00000         -NaN
      68.0000      0.00000         -NaN
      69.0000      0.00000         -NaN
      70.0000      0.00000         -NaN
      71.0000      0.00000         -NaN
      72.0000      0.00000         -NaN
      73.0000      0.00000         -NaN
      74.0000      0.00000         -NaN
      75.0000      0.00000         -NaN
      76.0000      0.00000         -NaN
      77.0000      0.00000         -NaN
      78.0000      0.00000         -NaN
      79.0000      0.00000         -NaN
      80.0000      0.00000         -NaN
      81.0000      0.00000         -NaN
      82.0000      0.00000         -NaN
      83.0000      0.00000         -NaN
      84.0000      0.00000         -NaN
      85.0000      0.00000         -NaN
      86.0000      0.00000         -NaN
      87.0000      0.00000         -NaN
      88.0000      0.00000         -NaN
      89.0000      0.00000         -NaN
      90.0000      0.00000         -NaN
      91.0000      0.00000         -NaN
      92.0000      0.00000         -NaN
      93.0000      0.00000         -NaN
      94.0000      0.00000         -NaN
      95.0000      0.00000         -NaN
      96.0000      0.00000         -NaN
      97.0000      0.00000         -NaN
      98.0000      0.00000         -NaN
      99.0000      0.00000         -NaN
      100.000      0.00000         -NaN
      101.000      0.00000         -NaN
      102.000      0.00000         -NaN
      103.000      0.00000         -NaN
      104.000      0.00000         -NaN
      105.000      0.00000         -NaN
      106.000      0.00000         -NaN
      107.000      0.00000         -NaN
      108.000      0.00000         -NaN
      109.000      0.00000         -NaN
      110.000      0.00000         -NaN
      111.000      0.00000         -NaN
      112.000      0.00000         -NaN
      113.000      0.00000         -NaN
      114.000      0.00000         -NaN
      115.000      0.00000         -NaN
      116.000      0.00000         -NaN
      117.000      0.00000         -NaN
      118.000      0.00000         -NaN
      119.000      0.00000         -NaN
      120.000      0.00000         -NaN
      121.000      0.00000         -NaN
      122.000      0.00000         -NaN
      123.000      0.00000         -NaN
      124.000      0.00000         -NaN
      125.000      0.00000         -NaN
      126.000      0.00000         -NaN
      127.000      286.120      90.0000
      128.000      292.543      85.7827
      129.000      295.208      84.0453
      130.000      297.256      82.7185
      131.000      298.986      81.6054
      132.000      300.512      80.6294
      133.000      301.894      79.7514
      134.000      303.167      78.9480
      135.000      304.354      78.2039
      136.000      305.470      77.5085
      137.000      306.528      76.8541
      138.000      307.535      76.2348
      139.000      308.500      75.6461
      140.000      309.426      75.0844
      141.000      310.319      74.5466
      142.000      311.182      74.0305
      143.000      312.018      73.5340
      144.000      312.829      73.0553
      145.000      313.618      72.5930
      146.000      314.387      72.1457
      147.000      315.138      71.7125
      148.000      315.871      71.2923
      149.000      316.587      70.8842
      150.000      317.289      70.4876
      151.000      317.977      70.1017
      152.000      318.652      69.7258
      153.000      319.315      69.3596
      154.000      319.966      69.0023
      155.000      320.607      68.6537
      156.000      321.237      68.3133
      157.000      321.857      67.9807
      158.000      322.468      67.6555
      159.000      323.071      67.3374
      160.000      323.665      67.0262
      161.000      324.251      66.7216
      162.000      324.830      66.4233
      163.000      325.401      66.1310
      164.000      325.966      65.8446
      165.000      326.524      65.5639
      166.000      327.076      65.2886
      167.000      327.621      65.0186
      168.000      328.161      64.7536
      169.000      328.695      64.4937
      170.000      329.224      64.2385
      171.000      329.748      63.9880
      172.000      330.267      63.7420
      173.000      330.781      63.5004
      174.000      331.290      63.2631
      175.000      331.795      63.0299
      176.000      332.296      62.8008
      177.000      332.792      62.5756
      178.000      333.284      62.3544
      179.000      333.773      62.1368
      180.000      334.257      61.9230
      181.000      334.739      61.7127
      182.000      335.216      61.5060
      183.000      335.690      61.3027
      184.000      336.161      61.1028
      185.000      336.629      60.9062
      186.000      337.093      60.7128
      187.000      337.554      60.5226
      188.000      338.013      60.3354
      189.000      338.469      60.1514
      190.000      338.921      59.9703
      191.000      339.371      59.7922
      192.000      339.819      59.6169
      193.000      340.264      59.4445
      194.000      340.706      59.2749
      195.000      341.146      59.1080
      196.000      341.584      58.9438
      197.000      342.020      58.7823
      198.000      342.453      58.6234
      199.000      342.884      58.4670
      200.000      343.313      58.3132
      201.000      343.740      58.1620
      202.000      344.164      58.0131
      203.000      344.587      57.8667
      204.000      345.008      57.7227
      205.000      345.427      57.5811
      206.000      345.845      57.4418
      207.000      346.260      57.3048
      208.000      346.674      57.1701
      209.000      347.086      57.0377
      210.000      347.497      56.9074
      211.000      347.905      56.7794
      212.000      348.313      56.6535
      213.000      348.719      56.5298
      214.000      349.123      56.4082
      215.000      349.526      56.2887
      216.000      349.927      56.1712
      217.000      350.327      56.0559
      218.000      350.726      55.9425
      219.000      351.124      55.8312
      220.000      351.520      55.7219
      221.000      351.915      55.6145
      222.000      352.308      55.5091
      223.000      352.701      55.4057
      224.000      353.092      55.3041
      225.000      353.482      55.2045
      226.000      353.871      55.1068
      227.000      354.259      55.0109
      228.000      354.646      54.9169
      229.000      355.032      54.8247
      230.000      355.417      54.7344
      231.000      355.801      54.6459
      232.000      356.184      54.5592
      233.000      356.566      54.4742
      234.000      356.947      54.3911
      235.000      357.328      54.3097
      236.000      357.707      54.2300
      237.000      358.086      54.1521
      238.000      358.464      54.0760
      239.000      358.841      54.0015
