      0.00000      252.090      63.2631
      1.00000      252.595      63.0299
      2.00000      253.096      62.8008
      3.00000      253.592      62.5756
      4.00000      254.084      62.3544
      5.00000      254.573      62.1368
      6.00000      255.057      61.9230
      7.00000      255.539      61.7127
      8.00000      256.016      61.5060
      9.00000      256.490      61.3027
      10.0000      256.961      61.1028
      11.0000      257.429      60.9062
      12.0000      257.893      60.7128
      13.0000      258.354      60.5226
      14.0000      258.813      60.3354
      15.0000      259.268      60.1514
      16.0000      259.721      59.9703
      17.0000      260.171      59.7922
      18.0000      260.619      59.6169
      19.0000      261.064      59.4445
      20.0000      261.506      59.2749
      21.0000      261.946      59.1080
      22.0000      262.384      58.9438
      23.0000      262.820      58.7823
      24.0000      263.253      58.6234
      25.0000      263.684      58.4670
      26.0000      264.113      58.3132
      27.0000      264.540      58.1620
      28.0000      264.964      58.0131
      29.0000      265.387      57.8667
      30.0000      265.808      57.7227
      31.0000      266.227      57.5811
      32.0000      266.645      57.4418
      33.0000      267.060      57.3048
      34.0000      267.474      57.1701
      35.0000      267.886      57.0377
      36.0000      268.297      56.9074
      37.0000      268.705      56.7794
      38.0000      269.113      56.6535
      39.0000      269.519      56.5298
      40.0000      269.923      56.4082
      41.0000      270.326      56.2887
      42.0000      270.727      56.1712
      43.0000      271.127      56.0559
      44.0000      271.526      55.9425
      45.0000      271.924      55.8312
      46.0000      272.320      55.7219
      47.0000      272.715      55.6145
      48.0000      273.108      55.5091
      49.0000      273.501      55.4057
      50.0000      273.892      55.3041
      51.0000      274.282      55.2045
      52.0000      274.671      55.1068
      53.0000      275.059      55.0109
      54.0000      275.446      54.9169
      55.0000      275.832      54.8247
      56.0000      276.217      54.7344
      57.0000      276.601      54.6459
      58.0000      276.984      54.5592
      59.0000      277.366      54.4742
      60.0000      277.747      54.3911
      61.0000      278.128      54.3097
      62.0000      278.507      54.2300
      63.0000      278.886      54.1521
      64.0000      279.264      54.0760
      65.0000      279.641      54.0015
      66.0000      280.017      53.9287
      67.0000      280.392      53.8577
      68.0000      280.767      53.7883
      69.0000      281.141      53.7206
      70.0000      281.514      53.6546
      71.0000      281.887      53.5902
      72.0000      282.259      53.5275
      73.0000      282.631      53.4664
      74.0000      283.001      53.4069
      75.0000      283.372      53.3491
      76.0000      283.741      53.2929
      77.0000      284.110      53.2383
      78.0000      284.479      53.1853
      79.0000      284.847      53.1339
      80.0000      285.214      53.0841
      81.0000      285.581      53.0358
      82.0000      285.948      52.9892
      83.0000      286.314      52.9441
      84.0000      286.680      52.9005
      85.0000      287.045      52.8586
      86.0000      287.410      52.8182
      87.0000      287.774      52.7793
      88.0000      288.138      52.7420
      89.0000      288.502      52.7062
      90.0000      288.865      52.6719
      91.0000      289.228      52.6392
      92.0000      289.591      52.6080
      93.0000      289.953      52.5783
      94.0000      290.316      52.5502
      95.0000      290.677      52.5235
      96.0000      291.039      52.4984
      97.0000      291.401      52.4748
      98.0000      291.762      52.4527
      99.0000      292.123      52.4321
      100.000      292.483      52.4130
      101.000      292.844      52.3954
      102.000      293.205      52.3792
      103.000      293.565      52.3646
      104.000      293.925      52.3515
      105.000      294.285      52.3399
      106.000      294.645      52.3297
      107.000      295.005      52.3211
      108.000      295.365      52.3139
      109.000      295.724      52.3082
      110.000      296.084      52.3040
      111.000      296.444      52.3013
      112.000      296.803      52.3001
      113.000      297.163      52.3003
      114.000      297.523      52.3021
      115.000      297.882      52.3053
      116.000      298.242      52.3100
      117.000      298.602      52.3162
      118.000      298.961      52.3239
      119.000      299.321      52.3331
      120.000      299.681      52.3438
      121.000      300.041      52.3559
      122.000      300.402      52.3696
      123.000      300.762      52.3847
      124.000      301.122      52.4014
      125.000      301.483      52.4195
      126.000      301.844      52.4391
      127.000      302.205      52.4603
      128.000      302.566      52.4829
      129.000      302.928      52.5071
      130.000      303.290      52.5327
      131.000      303.652      52.5599
      132.000      304.014      52.5886
      133.000      304.376      52.6188
      134.000      304.739      52.6505
      135.000      305.102      52.6838
      136.000      305.466      52.7186
      137.000      305.830      52.7549
      138.000      306.194      52.7928
      139.000      306.558      52.8322
      140.000      306.923      52.8731
      141.000      307.289      52.9156
      142.000      307.655      52.9597
      143.000      308.021      53.0054
      144.000      308.387      53.0526
      145.000      308.755      53.1014
      146.000      309.122      53.1517
      147.000      309.491      53.2037
      148.000      309.859      53.2573
      149.000      310.228      53.3124
      150.000      310.598      53.3692
      151.000      310.969      53.4276
      152.000      311.340      53.4876
      153.000      311.711      53.5493
      154.000      312.084      53.6126
      155.000      312.457      53.6776
      156.000      312.830      53.7442
      157.000      313.204      53.8125
      158.000      313.579      53.8824
      159.000      313.955      53.9541
      160.000      314.332      54.0274
      161.000      314.709      54.1025
      162.000      315.087      54.1793
      163.000      315.466      54.2578
      164.000      315.846      54.3381
      165.000      316.226      54.4201
      166.000      316.608      54.5038
      167.000      316.990      54.5894
      168.000      317.374      54.6768
      169.000      317.758      54.7659
      170.000      318.143      54.8569
      171.000      318.529      54.9497
      172.000      318.917      55.0444
      173.000      319.305      55.1409
      174.000      319.695      55.2393
      175.000      320.085      55.3396
      176.000      320.477      55.4418
      177.000      320.870      55.5459
      178.000      321.264      55.6520
      179.000      321.659      55.7600
      180.000      322.056      55.8701
      181.000      322.454      55.9821
      182.000      322.853      56.0961
      183.000      323.253      56.2122
      184.000      323.655      56.3304
      185.000      324.059      56.4506
      186.000      324.464      56.5730
